bbl,sale_date,deed,nearest_gap_days,nearest_ties,amount_match_1pct,dof_price,document_amount
3026880079,2021-05-12,2021051801254001,0.0,1,True,1385000.0,1385000.0
3026880079,2025-10-28,2025110700200003,0.0,1,True,1737500.0,1737500.0
3026900019,2017-08-10,2017081701343001,0.0,1,True,1735000.0,1735000.0
3026900019,2021-12-30,2022011300735001,0.0,1,True,3001263.0,3001263.0
3026900039,2020-12-09,2020121800661001,0.0,1,True,1750000.0,1750000.0
3026900039,2025-09-03,2025090800356001,0.0,1,True,1775000.0,1775000.0
3027030015,2016-06-16,,0.0,2,False,1950000.0,0.0
3027030015,2021-01-28,2021020800740001,0.0,1,True,1100000.0,1100000.0
3027030035,2016-01-26,2016020100836001,0.0,1,True,1880000.0,1880000.0
3027030035,2024-10-29,2024103100980001,0.0,1,True,2760000.0,2760000.0
3027050013,2016-03-03,2016030801194002,0.0,1,True,1565000.0,1565000.0
3027050013,2021-08-10,2021081300332001,0.0,1,True,2200000.0,2200000.0
3027060005,2017-04-05,2017040701199001,0.0,1,True,1450000.0,1450000.0
3027060005,2025-05-22,2025052700309001,0.0,1,True,1900000.0,1900000.0
3027190029,2018-03-29,2018033000292001,0.0,1,True,1540000.0,1540000.0
3027190029,2022-11-15,2022111700741001,0.0,1,True,4250000.0,4250000.0
3027380002,2017-08-29,2017090601150002,0.0,1,True,1940000.0,1940000.0
3027380002,2021-12-30,2022011100874001,0.0,1,True,1765000.0,1765000.0
3027400037,2016-06-01,2016060700859001,0.0,1,True,1820000.0,1820000.0
3027400037,2020-02-07,2020022000209001,0.0,1,True,2100000.0,2100000.0
3027450022,2016-02-04,2016021000741003,0.0,1,True,1800000.0,1800000.0
3027450022,2020-02-28,2020031300456001,0.0,1,True,1850000.0,1850000.0
3027450022,2024-05-22,2024060500576001,0.0,1,True,1820000.0,1820000.0
3027480027,2017-05-02,2017050900046002,0.0,1,True,1425000.0,1425000.0
3027480027,2020-10-13,2020101900271003,0.0,1,True,2175000.0,2175000.0
3027530008,2019-06-19,2019062101003003,0.0,1,True,1875000.0,1875000.0
3027530008,2023-03-23,2023032700686003,0.0,1,True,4700000.0,4700000.0
3027550012,2016-04-21,2016042201075001,0.0,1,True,1200000.0,1200000.0
3027550012,2025-10-09,2025101700497001,0.0,1,True,1850000.0,1850000.0
3027560015,2016-04-28,2016050501189001,0.0,1,True,2100000.0,2100000.0
3027560015,2019-12-12,2019121601018001,0.0,1,True,3025000.0,3025000.0
3027570039,2017-12-14,2017122100175003,0.0,1,True,3150000.0,3150000.0
3027570039,2021-04-19,2021041901480001,0.0,1,True,2300000.0,2300000.0
3027620030,2017-05-31,2017060800187001,0.0,1,True,2300000.0,2300000.0
3027620030,2025-09-18,2025091801054001,0.0,1,True,1800000.0,1800000.0
3027630009,2022-06-29,2022071500974001,0.0,1,True,1900000.0,1900000.0
3027630009,2025-11-25,2025120400191001,0.0,1,True,2100000.0,2100000.0
3027630010,2016-05-19,2016052400084002,0.0,1,True,1900000.0,1900000.0
3027630010,2022-06-29,2022072600509001,0.0,1,True,1300000.0,1300000.0
3027650029,2016-08-08,2016081100768001,0.0,1,True,1700000.0,1700000.0
3027650029,2025-01-29,2025020600233001,0.0,1,True,1850000.0,1850000.0
3027670029,2016-10-28,2016110401176001,0.0,1,True,1856210.0,1856210.0
3027670029,2022-09-08,2022091500187001,0.0,1,True,2250000.0,2250000.0
3027670047,2018-07-25,2018080600618001,0.0,1,True,1826301.0,1826301.0
3027670047,2022-02-16,,0.0,2,False,2850000.0,0.0
3027680009,2016-12-08,2016121501260001,0.0,1,True,1425000.0,1425000.0
3027680009,2021-03-01,2021030300585001,0.0,1,True,1450000.0,1450000.0
3027680012,2018-08-02,2018080800427002,0.0,1,True,2925000.0,2925000.0
3027680012,2022-02-10,2022021700257003,0.0,1,True,3200000.0,3200000.0
3027720025,2016-10-20,2016102500825001,0.0,1,True,1425000.0,1425000.0
3027720025,2020-10-20,2020102300970001,0.0,1,True,1875000.0,1875000.0
3027730006,2017-08-09,2017081501112001,0.0,1,True,2399888.0,2399888.0
3027730006,2025-04-28,2025050600805001,0.0,1,True,2450000.0,2450000.0
3027740005,2017-06-12,2017061401085001,0.0,1,True,2745000.0,2745000.0
3027740005,2025-10-15,2025102000421001,0.0,1,True,3150000.0,3150000.0
3027740017,2016-07-29,2016080200161002,0.0,1,True,2950000.0,2950000.0
3027740017,2021-12-16,2021122100798001,0.0,1,True,3200000.0,3200000.0
3027740029,2018-10-22,2018102300922001,0.0,1,True,1700000.0,1700000.0
3027740029,2023-08-08,2023080800797002,0.0,1,True,1750000.0,1750000.0
3027750019,2017-02-28,2017031301641004,0.0,1,True,1435000.0,1435000.0
3027750019,2021-02-18,2021030200323001,0.0,1,True,2675000.0,2675000.0
3027750027,2016-08-03,2016090701114001,0.0,1,False,1450000.0,0.0
3027750027,2021-07-28,2021080301071002,0.0,1,True,670000.0,670000.0
3027750032,2017-05-08,2017051500146001,0.0,1,True,2280000.0,2280000.0
3027750032,2024-07-25,2024072600532001,0.0,1,True,2395000.0,2395000.0
3027780027,2016-05-17,2016051900054001,0.0,1,True,1775000.0,1775000.0
3027780027,2025-10-07,2025102400928001,0.0,1,True,2650000.0,2650000.0
3027820007,2016-05-18,2016052500491002,0.0,1,True,1395000.0,1395000.0
3027820007,2021-12-15,2021122300134001,0.0,1,True,1600000.0,1600000.0
3027820013,2017-05-12,2017051700684001,0.0,1,True,1295000.0,1295000.0
3027820013,2023-08-11,2023082300652001,0.0,1,True,478500.0,478500.0
3027850027,2016-04-19,2016042800477001,0.0,1,True,2062500.0,2062500.0
3027850027,2019-06-18,2019061900515001,0.0,1,True,2076000.0,2076000.0
3027900012,2017-11-08,2017111300197001,0.0,1,True,2200000.0,2200000.0
3027900012,2024-09-30,2024100900219001,0.0,1,True,1625000.0,1625000.0
3028350021,2017-06-02,2017062200631002,0.0,1,True,1350000.0,1350000.0
3028350021,2021-02-26,2021030801404001,0.0,1,True,1350000.0,1350000.0
3028400005,2019-08-09,2019081500178001,0.0,1,True,2614000.0,2614000.0
3028400005,2025-11-21,2025120800746001,0.0,1,True,2510525.0,2510525.0
3028660047,2016-03-03,2016030700228001,0.0,1,True,1550000.0,1550000.0
3028660047,2023-08-23,2023082900476002,0.0,1,True,1725000.0,1725000.0
3028670120,2019-08-16,2019082000842001,0.0,1,True,940000.0,940000.0
3028670120,2025-12-16,2025122301107001,0.0,1,True,2000000.0,2000000.0
3028830010,2016-05-06,2016051100849001,0.0,1,True,1125000.0,1125000.0
3028830010,2021-10-07,2021101400699001,0.0,1,True,1940000.0,1940000.0
3029130002,2018-01-03,2018011000055001,0.0,1,True,1590000.0,1590000.0
3029130002,2022-11-16,2022112300541003,0.0,1,True,2335000.0,2335000.0
3030320002,2016-06-27,2016063000126001,0.0,1,True,995000.0,995000.0
3030320002,2024-10-15,2024102100584001,0.0,1,True,1900000.0,1900000.0
3030440033,2018-11-26,2018113000429001,0.0,1,True,1625000.0,1625000.0
3030440033,2024-04-15,2024042700005001,0.0,1,True,2400000.0,2400000.0
3030520001,2016-01-12,2016011400772001,0.0,1,True,1550000.0,1550000.0
3030520001,2021-08-11,2021081300385001,0.0,1,True,2400000.0,2400000.0
3030630006,2018-05-30,2018060400226001,0.0,1,True,717500.0,717500.0
3030630006,2022-09-13,2022092800740001,0.0,1,True,800000.0,800000.0
3030640004,2016-05-18,2016052500532001,0.0,1,True,1920000.0,1920000.0
3030640004,2021-02-26,2021031000116001,0.0,1,True,2380000.0,2380000.0
3030730086,2021-11-09,,0.0,2,False,1300000.0,0.0
3030730086,2025-08-19,2025082500620001,0.0,1,True,1950000.0,1950000.0
3031350041,2017-06-02,2017062800997002,0.0,1,True,535000.0,535000.0
3031350041,2021-10-12,2021110101137001,0.0,1,True,950000.0,950000.0
3031580112,2019-05-09,2019051000877001,0.0,1,True,1194000.0,1194000.0
3031580112,2025-08-27,2025090800186003,0.0,1,True,1536000.0,1536000.0
3031640046,2016-12-22,2017010300800001,0.0,1,True,1325000.0,1325000.0
3031640046,2020-10-16,2020102100872001,0.0,1,True,2300000.0,2300000.0
3031730036,2016-05-19,2016052501052001,0.0,1,True,2000000.0,2000000.0
3031730036,2020-02-26,2020022700778002,0.0,1,True,1975000.0,1975000.0
3031730036,2024-10-25,2024103000740001,0.0,1,True,2240000.0,2240000.0
3031890033,2018-04-25,2018050100603001,0.0,1,True,1600000.0,1600000.0
3031890033,2022-06-28,2022070700582001,0.0,1,True,1795000.0,1795000.0
3031940004,2016-01-12,2016012000435001,0.0,1,True,1150000.0,1150000.0
3031940004,2019-07-19,2019072300686001,0.0,1,True,1780000.0,1780000.0
3031940018,2016-11-01,2016110200918001,0.0,1,True,949000.0,949000.0
3031940018,2022-09-01,2022090800632001,0.0,1,True,2600000.0,2600000.0
3032140008,2018-09-20,2018092500062001,0.0,1,True,980000.0,980000.0
3032140008,2023-07-27,2023080200029001,0.0,1,True,1190000.0,1190000.0
3032140035,2017-07-07,2017071700447001,0.0,1,True,705000.0,705000.0
3032140035,2020-10-22,2020102800273001,0.0,1,True,1675000.0,1675000.0
3032170127,2016-10-05,2016100700381001,0.0,1,True,1175000.0,1175000.0
3032170127,2023-03-28,2023033100084001,0.0,1,True,1400000.0,1400000.0
3032310045,2017-10-18,2017102700920001,0.0,1,True,720000.0,720000.0
3032310045,2022-03-03,2022031800442001,0.0,1,True,1900000.0,1900000.0
3032310045,2025-06-17,2025061900185001,0.0,1,True,1985000.0,1985000.0
3032460026,2016-12-21,2016122700013001,0.0,1,True,881020.0,881020.0
3032460026,2022-02-15,2022030100736001,0.0,1,True,1500000.0,1500000.0
3032500035,2016-11-23,2016120100024001,0.0,1,True,1300000.0,1300000.0
3032500035,2022-06-15,2022062000262001,0.0,1,True,5625000.0,5625000.0
3032530031,2017-08-29,2017091200215002,0.0,1,True,967500.0,967500.0
3032530031,2024-10-18,2024102300422001,0.0,1,True,1100000.0,1100000.0
3032530040,2018-03-01,2018031300641001,0.0,1,True,449500.0,449500.0
3032530040,2022-07-08,2022072200320002,0.0,1,True,1450000.0,1450000.0
3032540134,2017-10-13,2017102001201001,0.0,1,True,1050000.0,1050000.0
3032540134,2025-06-30,2025071400709001,0.0,1,True,1582500.0,1582500.0
3032680021,2016-06-30,2016071101530001,0.0,1,True,982500.0,982500.0
3032680021,2021-06-01,2021060700446002,0.0,1,True,1200000.0,1200000.0
3032730056,2018-07-25,2018072700224001,0.0,1,True,1569995.0,1569995.0
3032730056,2024-05-10,2024051400181001,0.0,1,True,1818000.0,1818000.0
3032750006,2017-06-22,2017062601305001,0.0,1,True,1300000.0,1300000.0
3032750006,2025-01-31,2025020600859001,0.0,1,True,1500000.0,1500000.0
3032750022,2019-11-26,2019120900437001,0.0,1,True,575000.0,575000.0
3032750022,2023-08-21,2023083000381001,0.0,1,True,1835000.0,1835000.0
3032750061,2019-05-03,2019052201241001,0.0,1,True,1325000.0,1325000.0
3032750061,2022-11-09,2022111401050001,0.0,1,True,1541213.0,1541213.0
3032750062,2019-10-23,2019110700415001,0.0,1,True,934500.0,934500.0
3032750062,2024-01-25,2024020200231001,0.0,1,True,1820000.0,1820000.0
3032750079,2016-03-31,2016040500809001,0.0,1,True,1225000.0,1225000.0
3032750079,2022-01-12,2022011801448003,0.0,1,True,1628500.0,1628500.0
3032830023,2019-07-25,2019080700945002,0.0,1,True,502000.0,502000.0
3032830023,2023-12-20,2024011600516001,0.0,1,True,819947.0,819946.75
3032890054,2016-12-05,2016121900517001,0.0,1,True,340000.0,340000.0
3032890054,2020-09-29,2020101500387001,0.0,1,True,1175000.0,1175000.0
3032910023,2016-09-29,2016100200053001,0.0,1,True,1150000.0,1150000.0
3032910023,2022-07-19,2022072200046001,0.0,1,True,2243000.0,2243000.0
3032950132,2016-12-26,2017010901550001,0.0,1,True,1225000.0,1225000.0
3032950132,2021-04-30,2021050401424003,0.0,1,True,1390000.0,1390000.0
3033000023,2017-01-06,2017011300321001,0.0,1,True,900000.0,900000.0
3033000023,2021-04-27,2021051101538001,0.0,1,True,1465000.0,1465000.0
3033010042,2017-07-14,2017073100326001,0.0,1,True,974000.0,974000.0
3033010042,2024-05-31,2024060500849001,0.0,1,True,2425000.0,2425000.0
3033050034,2018-08-01,2018080600669001,0.0,1,True,780000.0,780000.0
3033050034,2021-09-30,2021100700568001,0.0,1,True,1635000.0,1635000.0
3033050060,2017-06-12,2017061500483002,0.0,1,True,950000.0,950000.0
3033050060,2021-04-05,2021042101450004,0.0,1,True,1110000.0,1110000.0
3033120005,2018-02-02,2018020801227001,0.0,1,True,960300.0,960300.0
3033120005,2025-05-30,2025061100302001,0.0,1,True,1250000.0,1250000.0
3033210013,2017-02-28,2017032000804003,0.0,1,True,590000.0,590000.0
3033210013,2022-09-20,2022092800213001,0.0,1,True,1600000.0,1600000.0
3033220001,2016-04-12,2016041400498001,0.0,1,True,500000.0,500000.0
3033220001,2020-03-02,2020031200483001,0.0,1,True,3600000.0,3600000.0
3033230027,2016-11-07,2016111401361002,0.0,1,True,1400000.0,1400000.0
3033230027,2022-05-17,2022052000266002,0.0,1,True,1925000.0,1925000.0
3033300007,2020-02-06,2020021101523001,0.0,1,True,1150000.0,1150000.0
3033300007,2023-07-03,2023071700332002,0.0,1,True,1893000.0,1893000.0
3033310113,2018-07-31,2018081100043001,0.0,1,True,850000.0,850000.0
3033310113,2022-05-04,2022051600968001,0.0,1,True,980000.0,980000.0
3033400049,2016-04-20,2016042600444002,0.0,1,True,939000.0,939000.0
3033400049,2021-12-08,2021121900095002,0.0,1,True,1275000.0,1275000.0
3033420033,2018-04-23,2018042700581002,0.0,1,True,700350.0,700350.0
3033420033,2022-09-07,2022090900526001,0.0,1,True,1300000.0,1300000.0
3033420133,2018-01-29,2018020400024004,0.0,1,True,865512.0,865512.5
3033420133,2023-07-07,2023071200253001,0.0,1,True,1290000.0,1290000.0
3033480043,2016-06-09,2016061501168001,0.0,1,True,1300000.0,1300000.0
3033480043,2021-12-10,2021121700354001,0.0,1,True,1890000.0,1890000.0
3033490037,2016-06-24,2016062702079002,0.0,1,True,960000.0,960000.0
3033490037,2022-08-01,2022081300067004,0.0,1,True,1210000.0,1210000.0
3033500008,2016-05-04,,0.0,2,False,500000.0,0.0
3033500008,2021-06-10,2021062200634001,0.0,1,True,3000000.0,3000000.0
3033520011,2017-04-10,2017041801131001,0.0,1,True,900000.0,900000.0
3033520011,2022-03-21,2022032400728001,0.0,1,True,1749000.0,1749000.0
3033520015,2018-05-02,2018051000736001,0.0,1,True,770000.0,770000.0
3033520015,2021-05-19,2021052601131001,0.0,1,True,730000.0,730000.0
3033570027,2018-08-27,2018083100310001,0.0,1,True,1395000.0,1395000.0
3033570027,2025-08-14,2025082600507002,0.0,1,True,1700000.0,1700000.0
3033590003,2016-03-30,2016042200906001,0.0,1,True,995000.0,995000.0
3033590003,2022-05-05,2022051800942002,0.0,1,True,1753500.0,1753500.0
3033590026,2017-07-13,2017071700602001,0.0,1,True,1093200.0,1093200.0
3033590026,2025-10-16,2025102901159002,0.0,1,True,1300000.0,1300000.0
3033590056,2018-11-29,2018120700337001,0.0,1,True,1300000.0,1300000.0
3033590056,2025-06-18,2025062400559001,0.0,1,True,1300000.0,1300000.0
3033610009,2018-01-17,2018012200527001,0.0,1,True,800000.0,800000.0
3033610009,2021-05-19,2021052700521001,0.0,1,True,1599000.0,1599000.0
3033610022,2016-04-18,2016042100758003,0.0,1,True,375000.0,375000.0
3033610022,2023-06-21,2023062900427002,0.0,1,True,1100000.0,1100000.0
3033660038,2017-04-06,2017042800736001,0.0,1,True,999000.0,999000.0
3033660038,2021-05-12,2021052001412001,0.0,1,True,1300000.0,1300000.0
3033680043,2018-07-31,2018080600901001,0.0,1,True,915000.0,915000.0
3033680043,2023-10-12,2023101300715001,0.0,1,True,1500000.0,1500000.0
3033680046,2016-06-30,2016070600220001,0.0,1,True,1155000.0,1155000.0
3033680046,2025-08-08,2025081500941003,0.0,1,True,1555000.0,1555000.0
3033740020,2017-07-27,2017072800420001,0.0,1,True,1360000.0,1360000.0
3033740020,2025-12-03,2025121000178001,0.0,1,True,999000.0,999000.0
3033750027,2018-03-14,2018031900790001,0.0,1,True,984000.0,984000.0
3033750027,2021-04-06,2021041901222001,0.0,1,True,1280000.0,1280000.0
3033760015,2017-05-30,2017060100161001,0.0,1,True,1370000.0,1370000.0
3033760015,2021-06-14,2021061801342001,0.0,1,True,1500000.0,1500000.0
3033760017,2017-05-04,2017050500190001,0.0,1,True,1290000.0,1290000.0
3033760017,2020-12-03,2020122301048001,0.0,1,True,1300000.0,1300000.0
3033760054,2019-07-15,2019072200710001,0.0,1,True,891324.0,891323.7
3033760054,2022-12-22,2023010600214001,0.0,1,True,1049650.0,1049650.43
3033760055,2018-10-03,2018101000316001,0.0,1,True,995000.0,995000.0
3033760055,2024-11-18,2024112200435001,0.0,1,True,1590000.0,1590000.0
3033760103,2020-01-07,2020011600894001,0.0,1,True,1050000.0,1050000.0
3033760103,2024-12-27,2025012700590001,0.0,1,True,1300000.0,1300000.0
3033770044,2016-04-29,2016051701066001,0.0,1,True,490000.0,490000.0
3033770044,2019-05-16,2019051700137001,0.0,1,True,999999.0,999999.0
3033790023,2017-10-27,2017103100274001,0.0,1,True,950000.0,950000.0
3033790023,2024-08-07,2024081200513001,0.0,1,True,1450000.0,1450000.0
3033800019,2017-09-14,2017092200570001,0.0,1,True,1095000.0,1095000.0
3033800019,2020-11-25,2020120700503001,0.0,1,True,1915000.0,1915000.0
3033810019,2019-08-02,2019080600290001,0.0,1,True,1250000.0,1250000.0
3033810019,2024-05-10,2024052200585001,0.0,1,True,1200000.0,1200000.0
3033810056,2022-02-17,2022022500595001,0.0,1,True,1525000.0,1525000.0
3033810056,2025-06-25,2025072100188001,0.0,1,True,1900000.0,1900000.0
3033820018,2016-04-07,2016041100725001,0.0,1,True,1360000.0,1360000.0
3033820018,2022-03-08,2022031400193001,0.0,1,True,1675000.0,1675000.0
3033820047,2017-06-05,2017061300420001,0.0,1,True,1325000.0,1325000.0
3033820047,2023-09-27,2023100200151001,0.0,1,True,1570000.0,1570000.0
3033820060,2017-12-27,2018010901473001,0.0,1,True,375000.0,375000.0
3033820060,2021-12-17,2021122900953002,0.0,1,True,1780000.0,1780000.0
3033840045,2016-10-21,2016102800728001,0.0,1,True,825000.0,825000.0
3033840045,2020-01-30,2020021700266003,0.0,1,True,1585000.0,1585000.0
3033840060,2016-04-05,2016040700717001,0.0,1,True,1449000.0,1449000.0
3033840060,2020-02-05,2020021200577001,0.0,1,True,1510000.0,1510000.0
3033850061,2022-11-14,2022113000486001,0.0,1,True,1210000.0,1210000.0
3033850061,2025-12-03,2025120500164001,0.0,1,True,2690000.0,2690000.0
3033860005,2019-11-04,2019111500898002,0.0,1,True,1165000.0,1165000.0
3033860005,2022-11-30,2022120200496001,0.0,1,True,3765000.0,3765000.0
3033860021,2018-08-06,2018081600430001,0.0,1,True,1700000.0,1700000.0
3033860021,2021-11-01,2021110901340002,0.0,1,True,1895000.0,1895000.0
3033880030,2018-08-10,2018081001008001,0.0,1,True,1027362.0,1027362.0
3033880030,2025-05-01,2025050900956001,0.0,1,True,1700000.0,1700000.0
3033880045,2017-12-05,2017121100740001,0.0,1,True,1640000.0,1640000.0
3033880045,2023-06-23,2023062901012001,0.0,1,True,1845000.0,1845000.0
3033880050,2018-02-28,2018030800884001,0.0,1,True,1500000.0,1500000.0
3033880050,2022-02-10,2022020700516001,0.0,1,True,1830000.0,1830000.0
3033880134,2017-02-02,2017021300337001,0.0,1,True,999999.0,999999.0
3033880134,2022-11-03,2022111500243001,0.0,1,True,725000.0,725000.0
3033890016,2017-04-27,2017050500589001,0.0,1,True,340000.0,340000.0
3033890016,2021-06-29,2021071301182001,0.0,1,True,892500.0,892500.0
3033890028,2017-03-16,2017032000436002,0.0,1,True,1340000.0,1340000.0
3033890028,2025-01-16,2025012400288001,0.0,1,True,1850000.0,1850000.0
3033910011,2018-07-12,2018072300851001,0.0,1,True,1600000.0,1600000.0
3033910011,2021-10-29,2021110901158003,0.0,1,True,1900000.0,1900000.0
3033910013,2018-10-11,2018102600638001,0.0,1,True,870000.0,870000.0
3033910013,2021-10-28,2021112200785001,0.0,1,True,1200000.0,1200000.0
3033910042,2017-02-21,2017022300786001,0.0,1,True,999000.0,999000.0
3033910042,2024-09-13,2024091800899001,0.0,1,True,1650000.0,1650000.0
3033960006,2017-01-17,2017012601240001,0.0,1,True,743322.0,743322.5
3033960006,2024-09-24,2024092700304001,0.0,1,True,1250000.0,1250000.0
3033960011,2016-03-29,2016033000478001,0.0,1,True,526000.0,526000.0
3033960011,2025-10-01,2025101700772001,0.0,1,True,990000.0,990000.0
3033960132,2017-11-29,2017120700469001,0.0,1,True,500000.0,500000.0
3033960132,2024-11-13,2024111800879001,0.0,1,True,895000.0,895000.0
3033970047,2017-12-01,2017120600587001,0.0,1,True,605000.0,605000.0
3033970047,2021-11-18,2021112400937001,0.0,1,True,1650000.0,1650000.0
3033980025,2020-01-06,2020010700872002,0.0,1,True,1170000.0,1170000.0
3033980025,2025-09-30,2025100100172001,0.0,1,True,1900000.0,1900000.0
3034000012,2017-02-14,2017021700138001,0.0,1,True,1350000.0,1350000.0
3034000012,2022-07-22,2022072800216002,0.0,1,True,1700000.0,1700000.0
3034000019,2017-07-25,2017080500401001,0.0,1,True,1555000.0,1555000.0
3034000019,2022-08-30,2022090700745003,0.0,1,True,1850000.0,1850000.0
3034010017,2017-01-11,2017011701536001,0.0,1,True,456300.0,456300.0
3034010017,2024-12-03,2024121100620001,0.0,1,True,710000.0,710000.0
3034020028,2016-02-03,2016020900340001,0.0,1,True,910000.0,910000.0
3034020028,2022-12-06,2022120900351001,0.0,1,True,1225000.0,1225000.0
3034030047,2017-08-07,,0.0,2,False,724000.0,0.0
3034030047,2023-04-27,2023042800044001,0.0,1,True,2735000.0,2735000.0
3034090008,2018-04-17,2018042600396001,0.0,1,True,1150000.0,1150000.0
3034090008,2024-04-12,2024041600158001,0.0,1,True,2000000.0,2000000.0
3034090056,2018-03-27,2018032900540001,0.0,1,True,1799000.0,1799000.0
3034090056,2022-05-13,2022051800916001,0.0,1,True,1815000.0,1815000.0
3034110011,2016-01-13,2016011800292001,0.0,1,True,1405000.0,1405000.0
3034110011,2020-12-16,2020122300385001,0.0,1,True,1575000.0,1575000.0
3034120057,2017-10-24,2017102700426002,0.0,1,True,1525000.0,1525000.0
3034120057,2021-12-28,2022010501334001,0.0,1,True,1860000.0,1860000.0
3034150008,2016-05-24,2016060100492001,0.0,1,True,1399000.0,1399000.0
3034150008,2021-09-03,2021091400130003,0.0,1,True,1775000.0,1775000.0
3034150021,2016-10-25,2016102800479001,0.0,1,True,810000.0,810000.0
3034150021,2025-10-24,2025102701186001,0.0,1,True,1400000.0,1400000.0
3034150028,2018-02-05,2018021700004001,0.0,1,True,370000.0,370000.0
3034150028,2021-12-20,2021122900954001,0.0,1,True,1525000.0,1525000.0
3034150032,2016-11-07,2016110800488001,0.0,1,True,1070000.0,1070000.0
3034150032,2022-05-19,2022052001072001,0.0,1,True,1300000.0,1300000.0
3034170051,2016-06-24,2016080300654001,0.0,1,True,1360000.0,1360000.0
3034170051,2019-12-16,2019121900624001,0.0,1,True,1525000.0,1525000.0
3034180052,2016-09-28,2016102800011001,0.0,1,True,775000.0,775000.0
3034180052,2023-02-17,2023022400067001,0.0,1,True,2400000.0,2400000.0
3034190048,2016-01-14,2016020900001001,0.0,1,True,416000.0,416000.0
3034190048,2021-11-05,2022021500346001,0.0,1,True,375000.0,375000.0
3034190054,2018-09-20,2018092800422001,0.0,1,True,1050000.0,1050000.0
3034190054,2025-10-10,2025102000880001,0.0,1,True,1390000.0,1390000.0
3034190124,2017-08-09,2017081800739002,0.0,1,True,740000.0,740000.0
3034190124,2023-01-18,2023012000499001,0.0,1,True,1582000.0,1582000.0
3034200015,2019-03-08,2019031500631001,0.0,1,True,920000.0,920000.0
3034200015,2024-05-07,2024051300659001,0.0,1,True,1400000.0,1400000.0
3034230015,2020-08-20,2020091600047001,0.0,1,True,675000.0,675000.0
3034230015,2024-06-28,2024072600030001,0.0,1,True,1065000.0,1065000.0
3034240046,2018-08-13,2018090500610001,0.0,1,True,565000.0,565000.0
3034240046,2022-08-31,2022090800814001,0.0,1,True,1350000.0,1350000.0
3034240071,2017-05-03,2017050800830001,0.0,1,True,925000.0,925000.0
3034240071,2025-05-21,2025060300820001,0.0,1,True,1683510.0,1683510.0
3034260028,2017-05-18,,0.0,3,False,659045.0,0.0
3034260028,2021-02-04,,0.0,2,False,999999.0,0.0
3034280058,2019-07-30,2019080600549002,0.0,1,True,1475000.0,1475000.0
3034280058,2025-10-01,2025100901046001,0.0,1,True,1812000.0,1812000.0
3034290046,2020-01-13,2020013100325001,0.0,1,True,780000.0,780000.0
3034290046,2023-04-14,2023041700774001,0.0,1,True,1635000.0,1635000.0
3034310054,2017-01-31,2017020600137001,0.0,1,True,999000.0,999000.0
3034310054,2020-09-04,2020090900206001,0.0,1,True,1103000.0,1103000.0
3034320028,2018-06-07,2018061800142001,0.0,1,True,1170000.0,1170000.0
3034320028,2024-02-14,2024021600587001,0.0,1,True,1415000.0,1415000.0
3034330017,2016-06-10,2016061401084001,0.0,1,True,1440000.0,1440000.0
3034330017,2023-06-28,2023070500194003,0.0,1,True,1999000.0,1999000.0
3034330032,2016-06-01,2016060800899001,0.0,1,True,1399000.0,1399000.0
3034330032,2022-06-01,2022060700790001,0.0,1,True,1799800.0,1799800.0
3034330038,2016-08-31,2016090800850001,0.0,1,True,608000.0,608000.0
3034330038,2020-05-29,2020061100122001,0.0,1,True,1300000.0,1300000.0
3034330038,2025-02-26,2025030400923004,0.0,1,True,1640000.0,1640000.0
3034330052,2018-03-22,2018032900349001,0.0,1,True,1245000.0,1245000.0
3034330052,2021-07-13,2021080100018006,0.0,1,True,1550000.0,1550000.0
3034340010,2020-04-21,2020060900465003,0.0,1,True,1440000.0,1440000.0
3034340010,2024-12-13,2024122400198001,0.0,1,True,1597500.0,1597500.0
3034340016,2017-12-12,2017121501039002,0.0,1,True,1585000.0,1585000.0
3034340016,2025-07-08,2025071400555001,0.0,1,True,1675000.0,1675000.0
3034340047,2017-07-03,2017071301127001,0.0,1,True,1275000.0,1275000.0
3034340047,2025-09-23,2025100100368002,0.0,1,True,1635000.0,1635000.0
3034350012,2016-10-26,2016110100267001,0.0,1,True,1085000.0,1085000.0
3034350012,2024-11-26,2024120500523001,0.0,1,True,1635000.0,1635000.0
3034350049,2017-08-01,2017081500041001,0.0,1,True,1155000.0,1155000.0
3034350049,2021-08-26,2021090201387001,0.0,1,True,1690384.0,1690384.0
3034370056,2017-12-28,2018010500984001,0.0,1,True,1250000.0,1250000.0
3034370056,2022-08-16,2022090600599001,0.0,1,True,1760000.0,1760000.0
3034370062,2017-02-08,2017021600971001,0.0,1,True,1400000.0,1400000.0
3034370062,2025-06-10,,,0,False,1160000.0,0.0
3034370069,2018-06-25,2018070500082001,0.0,1,True,1111000.0,1111000.0
3034370069,2022-10-18,2022102700270002,0.0,1,True,675000.0,675000.0
3034370070,2017-11-16,2017112201467001,0.0,1,True,1080000.0,1080000.0
3034370070,2022-10-18,2022103100449001,0.0,1,True,675000.0,675000.0
3034380015,2017-10-17,2017103000401001,0.0,1,True,910000.0,910000.0
3034380015,2022-04-11,2022041800937001,0.0,1,True,1590000.0,1590000.0
3034380037,2016-09-29,2016101400102001,0.0,1,True,830000.0,830000.0
3034380037,2024-03-06,2024030700215001,0.0,1,True,2185000.0,2185000.0
3034390022,2017-11-27,2017120401137001,0.0,1,True,499000.0,499000.0
