ols,huber,trim_1_99,trim_2.5_97.5
0.12802214429668013,0.0894574650740249,0.10921952977768037,0.07333677430044763
0.10779767576475548,0.08967057842238095,0.09126814964718402,0.07407737827138777
0.11286531286912832,0.08989461240500207,0.08981468622045433,0.06937516035266872
0.1337717401798845,0.10655920616850087,0.11275774824495294,0.08349585430374129
0.10419579648055419,0.0827778951275533,0.08583248965665968,0.06346977096422801
0.12474353842392154,0.09975707069949888,0.10805294412909769,0.07914084075260461
0.11575465713499311,0.08794977340499253,0.0936840628032129,0.06745383191058205
0.1150479868461852,0.0888971775480818,0.09232868776573601,0.06744182856557593
0.11389278209955064,0.09242400381856036,0.09661719770313414,0.06904409810532267
0.1192795445518837,0.08379150272260423,0.09225289679256195,0.06178373589063486
0.10552280523824742,0.08400879816519008,0.08820117624866605,0.0705585033373665
0.09584014235625313,0.07709192376311232,0.0752503757300613,0.06217821880149017
0.11536782634801748,0.08682796372457793,0.09525913191249731,0.07101948286455491
0.11699387074323103,0.08895623964081123,0.0974675753729049,0.06834061816871799
0.11838190759194218,0.08937137031768513,0.0992467693926043,0.06959730421176591
0.12594815326249517,0.09439260868763089,0.10293782328233475,0.07627703609788648
0.11310500473837307,0.08538460528483072,0.08820246105130278,0.06611161085043024
0.11876967704743863,0.08831435925961414,0.09493147669026658,0.06952479641069931
0.11148221767785571,0.08652948909517513,0.0893177049524293,0.06377249069597407
0.11782888768023132,0.09327979924893445,0.09874339365210101,0.06637578062254788
0.11200043238009755,0.08819299048655932,0.09409563260373476,0.07107162607090371
0.13863119197003737,0.09924031518316562,0.10904864666917873,0.07490630734409184
0.1058060645352091,0.08445532034199146,0.09622065059482487,0.07302724958956931
0.10176018903755385,0.07593045901676504,0.08179787164896168,0.060990777891500605
0.1111163797569041,0.08143477816325283,0.0889641662940274,0.062080063831803124
0.10540311306220086,0.07704372276070172,0.08975184754650153,0.06264251329029921
0.11561769087165535,0.0874756411249214,0.09363220643505651,0.06508982550880883
0.11563651371481593,0.08874403858220488,0.09682297654302624,0.06853938287481648
0.09589892644244347,0.07345065936156844,0.0777504692190505,0.05013134830109391
0.12074836165903731,0.09511640683013643,0.10374357853860502,0.0743235007019455
0.13265653485340148,0.10358423190107949,0.11418655276296058,0.08847719050823538
0.11207453245985416,0.08907540298108803,0.0968250592288109,0.07349180912951989
0.11372936602567765,0.0872346549194313,0.09037002610343497,0.06845582697653657
0.1217948755883312,0.09466771625420166,0.09706554594839267,0.07770714955289287
0.1172902795299735,0.08717675600560852,0.09968687030445421,0.07196253240180511
0.10315505888339671,0.08472048200917696,0.0943604901327626,0.06975650214074947
0.12596890394653565,0.09462978171923764,0.10110059798482451,0.07154797086697631
0.11519861930629649,0.08406059115827735,0.08678065318547823,0.06479554182088329
0.10275806992735315,0.07432837333918799,0.08152520567277238,0.05147183465583983
0.09801466641090203,0.0721905425900486,0.08140841802056906,0.06417677754213502
0.11090694182288773,0.0794021256681874,0.09155649852860284,0.05972531608083346
0.10622498397362626,0.08727195279401058,0.08898052139648108,0.06550902512692018
0.10642908938229777,0.07945048762097437,0.08208277273324786,0.06293846474005885
0.11126880450248314,0.07992526688744532,0.09221353770975334,0.06428125300723624
0.12759925881294104,0.1002436342548323,0.10578991056625214,0.07706473512312119
0.11280648559891328,0.09211863068144137,0.09400095125047528,0.07660772787197075
0.11156014820009756,0.07657483873993727,0.08219833305580124,0.05273197498667473
0.12342808849964727,0.0877707463477235,0.09692875932240841,0.07326437191947341
0.1181344976586639,0.08646707258541919,0.09139480005476422,0.0702756942336837
0.11484133516254157,0.0835424222521595,0.08793945588663324,0.061470473811011256
0.11054419102668919,0.07958352302262603,0.091046553833349,0.06771477308247528
0.09932780321281692,0.07987829593843482,0.09153102790299975,0.0720027139780813
0.11360611036524607,0.09214250266097213,0.0923440200737832,0.06846570901788573
0.11347721756640677,0.08710072562390034,0.08990552625229073,0.07743394544833168
0.1118942284318108,0.08192350529505465,0.09041483802494935,0.06855244674600522
0.12085020320786946,0.08619696812151051,0.09155495163779526,0.06373876452061711
0.12013553309366089,0.09252913578266514,0.09755423833989868,0.06987458860136724
0.11206019369700379,0.08819542286147031,0.0927030290226349,0.06557360694964456
0.1233555188645194,0.09566255184130876,0.10167645454431848,0.07487674204513295
0.11451331978363734,0.08735885065159872,0.09453956118872993,0.07286680220976795
0.11362698781603933,0.09073663078097785,0.09393269921738526,0.07597652621778694
0.10677873744351807,0.08015953538198768,0.07935521418196048,0.06185542245163543
0.10790796417751439,0.09052973898459235,0.09047632854608464,0.07333157578764708
0.1223032901453172,0.09361880966602576,0.09751841585672272,0.07162978538182631
0.11357968844897977,0.08578721153489588,0.08727884209639923,0.06231462956616564
0.10847517558249507,0.0840898934788473,0.08560423359742245,0.06718689097607806
0.10811024800026856,0.08445339894516062,0.0911279696613156,0.0703501638927582
0.0925995584093732,0.07034986661938403,0.08076909485732922,0.05594037257462861
0.11149261434655623,0.08571570627030502,0.0882378728680516,0.061584374565510115
0.1226499799793119,0.10075080207774373,0.1073782585570772,0.08495114015620259
0.12311801365652109,0.09177787911922117,0.09645692503377148,0.06851259101541846
0.1092595687262603,0.08449049826391097,0.09069172995281868,0.06229744117226127
0.11813910411479307,0.0900398392235628,0.09130679305155331,0.07329778110423199
0.11261946176978285,0.08462013478397923,0.09780718218775335,0.07104619760220132
0.1239685816257771,0.09270797373945472,0.1016964488256602,0.06689147586265964
0.1223440023620872,0.0885841443212241,0.09684725566261954,0.06802324123827516
0.13009173607294564,0.1025938735804901,0.1099990696357871,0.08597612482375738
0.12399363233117908,0.09818940938448888,0.1049216128492058,0.07549975109388435
0.10843682790183715,0.08538025301389304,0.07996695617836541,0.060558234960713206
0.12321709028008182,0.09418353538375246,0.09671290624283968,0.06943169747912695
0.10700800579884029,0.0854539207971855,0.09165546884463532,0.07408797803157217
0.11234685223028543,0.0836573693629473,0.08640290924185506,0.06066630054358209
0.12535612582608244,0.0950440280603915,0.10007919820657316,0.07912413694025969
0.12508124272808385,0.09255897986881692,0.10292685958840042,0.07263536376246887
0.1008248812452803,0.08044938507944639,0.08142273926818677,0.06255282187262791
0.10824284424869429,0.08127335531000228,0.08991261208460632,0.06720430955380216
0.12475971640517952,0.10234204620656537,0.10634748565303301,0.08197590800312912
0.1133130875148994,0.08572385387235296,0.08780078500668184,0.065814617907152
0.11628898391855577,0.08883564065002587,0.09140607321998864,0.06822647904202449
0.12042949498278252,0.0865903983106241,0.09555877774198226,0.06173216405430716
0.11196186079276857,0.08988253532652665,0.09627092173551523,0.06968827033515677
0.11613860751183117,0.08616010617761384,0.0992410684264608,0.06899154387970019
0.12133721227489859,0.09767733967158115,0.10302060615564376,0.07369721248218317
0.12089670677278623,0.08617469887686388,0.09409056349915483,0.07018765710680905
0.1293991895549825,0.09462370648579953,0.10160501951027792,0.06904510132511185
0.0991948466271952,0.08234513439865256,0.086825493209493,0.0625968525582663
0.11542358814323357,0.09587706005573539,0.09920213188134322,0.07906735579698604
0.11061482476723092,0.08124733301165099,0.0901085708099709,0.06338197114567938
0.11179923260436556,0.08683085890813405,0.09449103143059204,0.06417838826959177
0.13122072601568027,0.10495204622699297,0.10866917394746514,0.08125521745622313
0.10732585303295758,0.07691265702295916,0.08834512106496759,0.06172245720232489
0.1049385513324099,0.08162055250546063,0.08415523418329535,0.0726666166534978
0.12849810682525237,0.1015190892564479,0.10552939789512537,0.07533652661766294
0.10616815433217955,0.08827285618263889,0.08771514684109263,0.06685616467744779
0.11126439276629055,0.09003002249553368,0.09404647353537743,0.0708693186303346
0.11320151306451644,0.08643357530723722,0.09041809922948904,0.07153802364053008
0.10022028484982994,0.0741836452992004,0.0854131072700412,0.0600815478895743
0.1155695935780798,0.08960678254965902,0.09481761650283808,0.0702404539193884
0.109974746048899,0.08195936407550808,0.08607238223604827,0.055437770038092825
0.13405174513933327,0.10108313517007711,0.1050046004724412,0.07234658891189794
0.12954896427694795,0.09910722087873505,0.10173246608453182,0.0752223119673088
0.11215641180658573,0.09243547240790394,0.09160047608704752,0.07192326781651336
0.11227452159776263,0.08442750091022072,0.09055713516741914,0.06611823813058326
0.11146793426482063,0.0871489143327794,0.09266873156139917,0.06945057960392867
0.11132029644723787,0.08559844106766731,0.08950251610821788,0.06613885955201541
0.11022257193968449,0.08591534949521024,0.0921746581060949,0.07290409094896108
0.10961147871390403,0.09188031383512259,0.08757357813896408,0.07327296735019952
0.12357956465685091,0.08973317387539731,0.09427143714590107,0.0703529586343484
0.10333434197589436,0.08383154082156098,0.0859735324077943,0.07041889322221817
0.12266517079396838,0.0950950406557825,0.09583466906456717,0.07684133746170316
0.11641275397375607,0.08871957664663924,0.09181818612338223,0.061400735491113495
0.10942652971677733,0.08332518600672525,0.08702848346307054,0.0654179741725342
0.10204133840570365,0.07914731921163855,0.0788788098474868,0.05817252952789538
0.11910264988680624,0.09340149199710022,0.09309172172871576,0.06988496483825667
0.10106127137396774,0.07687093851394805,0.0790657719448416,0.04890621821994959
0.11376945085494983,0.08115976273830634,0.090223466697321,0.0670182244985264
0.10184573958476964,0.07566409689470088,0.0788773214867553,0.06165325956515118
0.10887769487376722,0.0794149202838722,0.09403796684641146,0.06625561237169382
0.1039721552112374,0.08437950164550465,0.08931322882805398,0.06629410065305777
0.11330010872987366,0.08936274983946182,0.09421846052854191,0.0666047168369593
0.10306694116712395,0.08212154964652821,0.08408635440098625,0.06507382087820006
0.11064773052475992,0.08657236112071283,0.0867823006269832,0.07701315704332733
0.11453891760571139,0.08958426585388568,0.08769535149926327,0.06697421754967689
0.12727676464211776,0.09787875458935758,0.10470083905919188,0.08101448874261336
0.09148535080531178,0.06781003341305825,0.07953895848206613,0.055407486969027295
0.11362930561927194,0.08698125462220625,0.09476333882747127,0.07105523953389703
0.10943127260254465,0.08075280694885013,0.08640071226708948,0.059143044290491775
0.11003716828256142,0.09024202431490652,0.09454900395132791,0.07361613929806671
0.10334697313072738,0.08277840289872472,0.08582220404849521,0.06538415183106444
0.11241969007968505,0.09156187391410871,0.09757854710129152,0.0754355211988634
0.11014869932053778,0.09250715435306187,0.08885601417396728,0.0691548148993683
0.11892659337533984,0.09523446161865318,0.09975159118310853,0.07527478959064061
0.10993942969337292,0.0822330678994636,0.08563923018999822,0.06650726455689096
0.11675773911911791,0.09763847854718384,0.0975217984555149,0.07500370021410935
0.10751669862959895,0.08538352788952283,0.09420394554195147,0.0643256571879873
0.10072210650830239,0.07969747075667888,0.08073632336268417,0.058294894220633435
0.10614598186016112,0.08517690586682683,0.08428220669367602,0.061834325411180883
0.12526478251176743,0.09300663825750774,0.10154199595690462,0.06990051347054266
0.11936423982251695,0.09152326690901805,0.09939238048219466,0.07087140681989584
0.09858422643117781,0.08265128913032985,0.08575394406437944,0.06097015939181581
0.10242698660279075,0.07878013870884495,0.078246653098603,0.06134160048941534
0.12125338977657366,0.10029962407498191,0.09981594335775884,0.08463325403400992
0.10061649503473319,0.07053919938449885,0.07942409064760185,0.05693756421429173
0.11290553310182935,0.0869157693440194,0.09631865222271488,0.06985425080854232
0.11764364055832577,0.09561838091117317,0.10027890083125006,0.07947778571106942
0.11410150259940618,0.09165091687974304,0.0981723431739413,0.06989623654332427
0.11149310502587939,0.08461237025755114,0.09127798071831614,0.06314571083307924
0.11473227013402287,0.0921256090687396,0.09396680092173201,0.06991002235122348
0.10391261191942558,0.08234037201835975,0.08703707201551886,0.06674277138220999
0.11149472275297856,0.0823559834875769,0.08969000776853236,0.06136350546142075
0.12245323999862587,0.09759583081626927,0.09828826377466511,0.07388247729639774
0.11988681537139109,0.09519261806806448,0.1028840267112423,0.08157569202885262
0.11834770074135319,0.09450168646551042,0.10522080434627798,0.08148355222533668
0.10984128403499882,0.08691935942165273,0.0885763132214359,0.06486878061428063
0.11215341455044955,0.08674538590326439,0.08824255222411176,0.06692627332625295
0.11671018293263438,0.07978994436326707,0.09189838355183126,0.06050425034346539
0.09595994470362909,0.07647668444157589,0.07712659005126142,0.055905488023624876
0.1199997661620417,0.09473449817551151,0.09591305548586034,0.06802698710882227
0.12073985817317276,0.09460814164358339,0.09333591217345366,0.07096563624601288
0.10263324879483912,0.07805825031732234,0.08276884963816877,0.06479975621246731
0.11541691725479881,0.09133304623309271,0.09479787770874568,0.07105033573376483
0.10742964250903175,0.08877524107061796,0.09155372479979698,0.07718468127289115
0.11562985293099706,0.08271772311782502,0.0946790582901228,0.06412992442767886
0.11650048704210536,0.0923089231260723,0.0948302294081129,0.06743047921254239
0.11695488366255609,0.08522227227022278,0.10064679315774991,0.06894349852130452
0.11664900923419574,0.0940450676231471,0.09218712308550414,0.07402918816336573
0.11078181529695429,0.08655151206042008,0.09278822426281778,0.06369787526226076
0.11771468676112004,0.09605815828582354,0.09285706553396159,0.07427222391201428
0.11065096510140762,0.07828051340206713,0.08188123427150365,0.0672030539169301
0.09434695001731942,0.06676888274810372,0.07893456434470644,0.05044770853633747
0.10951310465964069,0.08144472281989473,0.09258296389325285,0.07188753779477686
0.12046984296793259,0.09261273676296145,0.09849767665144363,0.06734213960647106
0.10225741160821031,0.08141405477181946,0.08879151931945724,0.06694492183239659
0.09988871966979956,0.07923637466361733,0.08298735931794501,0.05532121578576469
0.1080519772026059,0.08355131500738829,0.08576214809089597,0.06020922953844115
0.1255488149426212,0.0987672171355474,0.1058825844456688,0.08257877411936906
0.10651371694612718,0.08375100628635203,0.09229667518835832,0.06753025960648076
0.10607360530592223,0.08081801724179873,0.07998680608646996,0.06019411600654108
0.13751038532331705,0.10444561678174635,0.10772465339275988,0.07899299659749154
0.12284142521810443,0.09049582719758725,0.10404141268913748,0.06868654405411882
0.11083398504448064,0.08456329021711215,0.08562971382844428,0.06862160932153027
0.11291960898014446,0.09104627019343088,0.09375081775164934,0.0728529560851636
0.10466435428067712,0.0841513848902438,0.08518105302333198,0.06413824666587628
0.1109459824119353,0.08468779118854071,0.0928739268483472,0.07166018144665331
0.11731913256467655,0.09601069446651309,0.09681745808677863,0.07688210317340158
0.12001806382054786,0.10190513477753943,0.098733338330836,0.08888238110567567
0.11845824309349998,0.09663531089849868,0.09751598309673232,0.07208720923767063
0.1081721098072985,0.08136156386162668,0.08678634640922657,0.06412244081738495
0.11230361531280654,0.0826699005809666,0.08727813845497621,0.06223191216469656
0.10944881816004447,0.07882312746969428,0.08531166553192158,0.06386539045514704
0.11081738678837152,0.08535198623809576,0.09452915098685505,0.06856687352314968
