bbl,borough,zipcode,pairs,influence,absolute_outcome_weight,absolute_influence
4048840046,4,11358,1,-8.110258590020654e-07,6.654401101520527e-05,8.110258590020654e-07
3059100028,3,11209,1,8.11002147184265e-07,4.019131126009441e-06,8.11002147184265e-07
4010910070,4,11369,1,8.043059311485088e-07,9.659170755435758e-06,8.043059311485088e-07
4095190019,4,11419,1,8.034174122950748e-07,6.786849850408382e-06,8.034174122950748e-07
4086570032,4,11426,1,-8.010165278449907e-07,0.00026028643775284914,8.010165278449907e-07
3074700047,3,11235,1,-7.99444943687481e-07,2.1507018504193264e-05,7.99444943687481e-07
3062140070,3,11204,1,7.916059729503708e-07,6.948025266111317e-05,7.916059729503708e-07
4086640031,4,11426,1,-7.900029085630021e-07,4.8537232574824863e-05,7.900029085630021e-07
4067500029,4,11367,1,-7.857175865291245e-07,5.245108023690817e-06,7.857175865291245e-07
4029690014,4,11379,1,-7.775387018869217e-07,2.879430121034224e-05,7.775387018869217e-07
4102340246,4,11433,1,-7.742204284855715e-07,6.589927762097631e-05,7.742204284855715e-07
4100640067,4,11435,1,7.73956415565351e-07,9.553219344863174e-05,7.73956415565351e-07
4079890009,4,11426,1,7.71510157997139e-07,0.00010409591163171608,7.71510157997139e-07
2055760072,2,10465,1,7.706798283437397e-07,1.0633823567910528e-05,7.706798283437397e-07
4125950060,4,11434,1,7.705756400840117e-07,7.17901995841931e-06,7.705756400840117e-07
4087520025,4,11004,1,-7.68375863252628e-07,0.00021841810510387619,7.68375863252628e-07
4047480002,4,11357,1,-7.637824946584946e-07,0.00015565626536251256,7.637824946584946e-07
4121740096,4,11434,1,-7.632309352443985e-07,1.81329002565755e-05,7.632309352443985e-07
2055181119,2,10465,1,-7.62759444808291e-07,6.8714020010720934e-06,7.62759444808291e-07
2022890122,2,10454,1,7.57748229613988e-07,3.32541369751299e-05,7.57748229613988e-07
3009480065,3,11217,1,-7.556014672214271e-07,3.4242076702091566e-05,7.556014672214271e-07
3052300014,3,11210,1,-7.535429487619061e-07,5.07943760748452e-06,7.535429487619061e-07
4060250021,4,11358,1,-7.531423329369123e-07,5.2883853342317044e-05,7.531423329369123e-07
4044780022,4,11357,1,7.49225055411736e-07,0.0001139060564348162,7.49225055411736e-07
3086270051,3,11234,1,-7.449765021528405e-07,3.3206417269927494e-05,7.449765021528405e-07
4124770033,4,11434,1,-7.446698448781226e-07,1.00444481181399e-05,7.446698448781226e-07
2046110014,2,10469,1,7.421407248252095e-07,1.2568544162283077e-05,7.421407248252095e-07
3048140036,3,11225,1,7.412889731765917e-07,5.429595755436152e-05,7.412889731765917e-07
3017680017,3,11206,1,7.379475522358602e-07,4.862179395718806e-05,7.379475522358602e-07
4069970052,4,11366,1,7.358544728478751e-07,4.837183180074241e-05,7.358544728478751e-07
3080470002,3,11236,1,-7.355755046574198e-07,1.1446610123666065e-05,7.355755046574198e-07
2040310018,2,10462,1,-7.34961246329867e-07,6.4371910562368e-06,7.34961246329867e-07
4053610037,4,11358,1,7.330690983298111e-07,0.0001510866442036386,7.330690983298111e-07
2037440048,2,10472,1,-7.321327020860526e-07,7.769704897203317e-06,7.321327020860526e-07
4102680021,4,11433,1,-7.309966336993301e-07,2.48005615329014e-05,7.309966336993301e-07
3085050056,3,11234,1,-7.308372072692021e-07,6.123002383386512e-05,7.308372072692021e-07
3055240029,3,11204,1,7.274879801675923e-07,7.973045916902786e-05,7.274879801675923e-07
4095760014,4,11419,1,-7.261512857796429e-07,7.473370117921438e-06,7.261512857796429e-07
4066870020,4,11367,1,7.229455526113439e-07,2.374038299630887e-05,7.229455526113439e-07
4031650027,4,11375,1,7.228611789467007e-07,1.3448921618718676e-05,7.228611789467007e-07
3014460059,3,11233,1,7.227554261234135e-07,1.3244875915894324e-05,7.227554261234135e-07
2029580140,2,10460,1,-7.179507305965379e-07,7.392927589736898e-06,7.179507305965379e-07
4073320122,4,11361,1,-7.162947265926334e-07,0.0001756278045145278,7.162947265926334e-07
2029710007,2,10459,1,7.132698175066465e-07,1.3524112966698958e-06,7.132698175066465e-07
4068540013,4,11432,1,7.130600748238164e-07,1.4973822906448692e-05,7.130600748238164e-07
4040060072,4,11356,1,7.109854401474325e-07,6.54541654996846e-05,7.109854401474325e-07
4162420064,4,11694,1,7.087493142162734e-07,9.427562965833418e-06,7.087493142162734e-07
4127060006,4,11413,1,7.078272917123651e-07,2.273700709188716e-05,7.078272917123651e-07
4044330077,4,11357,2,-7.053836032826286e-07,6.545940237850701e-06,7.053836032826286e-07
4110400043,4,11412,1,7.04161627049353e-07,1.816273423270112e-05,7.04161627049353e-07
4121050030,4,11436,1,-7.03742248279497e-07,5.325929023418396e-05,7.03742248279497e-07
2046080025,2,10469,1,7.000395291595727e-07,2.5747623993508553e-05,7.000395291595727e-07
4113690132,4,11417,1,6.962352430132216e-07,7.213062940927901e-06,6.962352430132216e-07
3056520013,3,11219,1,6.953566035036347e-07,1.0380523523791469e-05,6.953566035036347e-07
3065050020,3,11230,1,-6.951898776838221e-07,1.623259213055096e-05,6.951898776838221e-07
3037890046,3,11207,1,6.943105105106046e-07,0.0011000071713139254,6.943105105106046e-07
3079080058,3,11236,1,-6.938939182421875e-07,2.2568952600452863e-05,6.938939182421875e-07
3065310070,3,11230,1,6.919816558731562e-07,3.118670480814354e-05,6.919816558731562e-07
2041050001,2,10461,1,6.911095157158127e-07,2.4757946350513944e-05,6.911095157158127e-07
3077070057,3,11234,1,-6.910994491363724e-07,3.824970027548154e-05,6.910994491363724e-07
4122080053,4,11434,1,-6.818934020668385e-07,4.761539914880877e-05,6.818934020668385e-07
4008210123,4,11105,1,6.777004343563289e-07,2.5070193464051625e-06,6.777004343563289e-07
2050920012,2,10466,1,6.726729042714945e-07,5.417582823218207e-05,6.726729042714945e-07
4044670016,4,11357,1,6.695062664102596e-07,0.0007024234256326775,6.695062664102596e-07
3058400017,3,11220,1,-6.622697630560584e-07,6.109004887975297e-06,6.622697630560584e-07
3039820006,3,11207,1,-6.604750022560909e-07,0.0004346977994282447,6.604750022560909e-07
2042770031,2,10461,1,6.604379179169808e-07,1.536908259533958e-05,6.604379179169808e-07
3013550021,3,11213,1,-6.586881636061436e-07,4.4971071746036995e-05,6.586881636061436e-07
4113170057,4,11411,1,-6.544327256401799e-07,4.69856226819804e-05,6.544327256401799e-07
4066610020,4,11367,1,6.478422051145706e-07,0.0005075901929800087,6.478422051145706e-07
3086730024,3,11235,1,-6.476179723325683e-07,4.897531340460355e-05,6.476179723325683e-07
2047170038,2,10469,1,6.445007386211795e-07,1.7834206522899197e-05,6.445007386211795e-07
4107500004,4,11428,1,-6.419520582904394e-07,6.794184877764156e-06,6.419520582904394e-07
3078980074,3,11234,1,6.411254238287117e-07,1.2352020388448193e-05,6.411254238287117e-07
4033690044,4,11385,1,-6.394826128736878e-07,1.4376841977593413e-06,6.394826128736878e-07
4031770023,4,11374,1,6.387788481917661e-07,5.8304820392730755e-05,6.387788481917661e-07
4029960062,4,11379,1,-6.36194472653746e-07,2.382605808426672e-05,6.36194472653746e-07
4089510011,4,11421,1,-6.336084175651213e-07,0.00012073137717330267,6.336084175651213e-07
2055260116,2,10465,1,-6.320593518772647e-07,1.0633823567910528e-05,6.320593518772647e-07
2050580032,2,10466,1,-6.310413246189072e-07,2.2391679978235214e-05,6.310413246189072e-07
2047440006,2,10469,1,6.310170090002644e-07,7.564627821975332e-05,6.310170090002644e-07
2040540057,2,10462,1,6.29076861992017e-07,4.677867639550904e-05,6.29076861992017e-07
3082260007,3,11236,1,6.289516584174742e-07,4.5419011863979885e-05,6.289516584174742e-07
4122060008,4,11434,1,-6.287034104891532e-07,4.158950259827467e-05,6.287034104891532e-07
3064600059,3,11228,1,-6.273671712223154e-07,2.3102430344226356e-05,6.273671712223154e-07
4038170026,4,11385,1,-6.226178612138547e-07,2.614807127496631e-05,6.226178612138547e-07
4121630001,4,11433,1,-6.216576037709261e-07,8.830305645250749e-06,6.216576037709261e-07
3079280019,3,11203,1,6.189049696578107e-07,1.7236701044987363e-05,6.189049696578107e-07
4058630420,4,11360,1,-6.176764106074631e-07,9.063643090224623e-05,6.176764106074631e-07
4124860085,4,11434,1,6.149919201644671e-07,2.4838080821479617e-05,6.149919201644671e-07
4036180058,4,11385,1,-6.131122828173847e-07,1.0978480151055284e-05,6.131122828173847e-07
4060570003,4,11360,1,-6.116624558951187e-07,5.6368161402621194e-05,6.116624558951187e-07
3083600007,3,11234,1,6.091527950345476e-07,0.0007584390272810566,6.091527950345476e-07
4094340023,4,11419,1,6.079555546082064e-07,3.437336375221402e-05,6.079555546082064e-07
2040070029,2,10460,1,6.072799554568406e-07,1.3480347534631869e-05,6.072799554568406e-07
3054860044,3,11204,1,6.06023604262259e-07,0.0001313692655573147,6.06023604262259e-07
4122020050,4,11434,1,-6.04472657172538e-07,8.765632640338044e-05,6.04472657172538e-07
4123860062,4,11434,1,5.900027826884684e-07,4.0093093733887674e-05,5.900027826884684e-07
3016670047,3,11233,1,-5.877912173818465e-07,0.00018031264030662485,5.877912173818465e-07
4111420035,4,11429,1,-5.877316018994771e-07,9.021295311612438e-06,5.877316018994771e-07
4107380042,4,11428,1,5.870419035143308e-07,5.094553651038226e-06,5.870419035143308e-07
2055370035,2,10465,1,5.797091481272661e-07,1.3528667000573083e-05,5.797091481272661e-07
3060440042,3,11209,1,-5.784237401034115e-07,0.0010626871478458426,5.784237401034115e-07
3076350070,3,11210,1,-5.724183896765908e-07,2.9998820242375913e-05,5.724183896765908e-07
4109120020,4,11429,1,-5.722229612612743e-07,0.0002824985834165363,5.722229612612743e-07
3078500032,3,11234,1,5.671928957740274e-07,2.2646490767318568e-05,5.671928957740274e-07
2040260008,2,10460,1,-5.627351029681351e-07,6.613237320375617e-06,5.627351029681351e-07
2040260009,2,10460,1,-5.627351029681351e-07,6.613237320375617e-06,5.627351029681351e-07
4046670024,4,11357,1,5.604234222776962e-07,3.076539074650711e-05,5.604234222776962e-07
2054720042,2,10465,1,-5.563258051608261e-07,1.0893319479726767e-05,5.563258051608261e-07
4010540024,4,11370,1,5.517738949417654e-07,7.44465075936353e-05,5.517738949417654e-07
4073770012,4,11364,1,-5.515924142216522e-07,1.1408320595629576e-05,5.515924142216522e-07
4137290067,4,11422,1,5.512053228245434e-07,4.727745865427671e-05,5.512053228245434e-07
2040160043,2,10460,1,5.507552554366792e-07,3.947358045761488e-05,5.507552554366792e-07
3083900027,3,11234,1,5.474133442808655e-07,4.375263728647803e-05,5.474133442808655e-07
4119660024,4,11436,1,5.399849213871029e-07,0.00016761926647464339,5.399849213871029e-07
4092890104,4,11418,1,5.367970066865329e-07,2.3718875905673668e-05,5.367970066865329e-07
2040000009,2,10461,1,-5.357811242110465e-07,5.598668952891693e-06,5.357811242110465e-07
4075220001,4,11364,1,-5.305789090044618e-07,0.00010083644803650393,5.305789090044618e-07
3084440067,3,11234,1,-5.291954799313942e-07,2.9125986194320858e-05,5.291954799313942e-07
3084470062,3,11234,1,-5.282602347304703e-07,3.794867730125456e-06,5.282602347304703e-07
4027530258,4,11378,1,5.252054718805832e-07,0.00018711389469714716,5.252054718805832e-07
3009480007,3,11217,1,-5.242575822345911e-07,1.2037121320264022e-05,5.242575822345911e-07
3003890041,3,11217,1,-5.242575799081391e-07,1.2037121341945731e-05,5.242575799081391e-07
4056840028,4,11365,1,-5.23028617840088e-07,0.00010898549125884537,5.23028617840088e-07
2054110252,2,10465,1,-5.204525074756176e-07,3.5046109466527642e-06,5.204525074756176e-07
2040580037,2,10462,1,-5.14919179137744e-07,8.665027838971958e-05,5.14919179137744e-07
3077960004,3,11234,1,-5.107230978046327e-07,7.236499746278792e-05,5.107230978046327e-07
4094720017,4,11419,1,5.100013483343593e-07,8.248035441897427e-05,5.100013483343593e-07
3086060048,3,11234,1,5.076315428907918e-07,5.420399569467017e-06,5.076315428907918e-07
4111510055,4,11429,1,-5.067774824706964e-07,1.8691977630012793e-05,5.067774824706964e-07
4113540039,4,11417,1,-5.03937998617008e-07,4.8974282939261805e-06,5.03937998617008e-07
4130620021,4,11413,1,-5.036984695305757e-07,6.625007821946607e-06,5.036984695305757e-07
3077200030,3,11234,1,-4.991100277687423e-07,3.8332237717011e-05,4.991100277687423e-07
3078630070,3,11234,1,4.960641415537898e-07,4.096298367793508e-06,4.960641415537898e-07
4060620047,4,11361,1,4.901049054716187e-07,1.5004602570837405e-05,4.901049054716187e-07
2055430064,2,10465,1,4.857091675831591e-07,5.812815310157472e-05,4.857091675831591e-07
2055290447,2,10465,1,-4.828413415314829e-07,1.915874342414243e-06,4.828413415314829e-07
3016580058,3,11233,1,-4.827966359151357e-07,2.3186464167547488e-05,4.827966359151357e-07
4064200013,4,11367,1,4.81407499763305e-07,1.156268939012781e-05,4.81407499763305e-07
2035560403,2,10473,1,-4.813956681211991e-07,5.553093946538963e-05,4.813956681211991e-07
3037900012,3,11207,1,-4.813829101155592e-07,3.0264652218756454e-06,4.813829101155592e-07
4061100022,4,11361,1,4.684323285570303e-07,5.67722393743203e-05,4.684323285570303e-07
4106580061,4,11427,1,4.658187838738963e-07,7.456329921254458e-05,4.658187838738963e-07
4045100026,4,11357,1,4.6524594171468845e-07,2.152656098564238e-05,4.6524594171468845e-07
4117380053,4,11420,1,-4.639894815705406e-07,7.320943104455484e-06,4.639894815705406e-07
3086520013,3,11234,1,4.580813854210275e-07,3.4939145081838902e-06,4.580813854210275e-07
2040780034,2,10461,1,4.5519572044381947e-07,0.0001176823160633728,4.5519572044381947e-07
